,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial,pred,pred_part
WOS:000207871400006,1,0.4729651225261352,0.6976983032277776,-0.02061744406819344,0.08762763440608977,56363610,WOS:000207871400006,10.1080/13691180802302296,INFORMATION COMMUNICATION & SOCIETY,LITTLE BROTHERS AND SISTERS ARE WATCHING Reflexive civic watch through computer-mediated communication,Journal,Article,2009.0,1.0,English,"In this article we study the recent phenomenon of the individualized civic watch emerging on the Internet. 'Civic watch' from below allows people to monitor elites and organizations in order to make their actions more transparent, fair and accountable. The use of information and communication technologies increases the ability of people to publish information regarding the unethical behaviour or mishandling of governments, civil servants, public office holders, the police, etc. We study the individualized civic watch facilitated by computer mediated communication in the frame of reflexive political action. Reflexive politics refers to politicized personal matters and it departs on the basis of individualized responsibility-taking. The Internet provides a cheap tool that empowers an individual and offers an opportunity to create personal news deliverance that influences mainstream news providers and the media. The individualized use of the Internet stresses the new,forms of political activity that might cause the renaissance of personalized politicization. Through the Internet it is possible to offer 'official truth challenging' viewpoints on political campaigns and gain access to more personalized information than ever before, which may even reach a global audience. In regard to that we study individualized usage of the Internet. Such innovative forms of action are,,for instance, Web Hogging and multi-directional narrow-/broadcasting through YouTube.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.06911692465881404,0.9802308019310492,-1.3686267137527466,1.2317073345184326,Computational,Computational
WOS:000207871400007,1,0.4836073746053308,0.6709591349791876,-0.079549640417099,-0.013955630362033844,56846023,WOS:000207871400007,10.1080/13691180802282720,INFORMATION COMMUNICATION & SOCIETY,POLITICAL PARTICIPATION AND THE INTERNET A field essay,Journal,Article,2009.0,1.0,English,"The aim of this paper is to review the main questions dealt with by the literature on the effect of Internet on political participation. The paper distinguishes three relevant aspects: the estimation of the impact of Internet on the levels and types of political participation; the analysis of the causal mechanisms that lie behind the relationship between Internet use and participation; and the effect of the Internet on participatory inequalities. We conclude by identifying the aspects on which there is a relative consensus among scholars, the debates surrounding controversial conclusions obtained from different empirical analyses, and those questions where further research seems particularly necessary.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,0,0.7262192387482523,0.4506471110720092,0.4575645327568054,-0.5179597735404968,Computational,Not Computational
WOS:000207871400009,1,0.22206105687643046,0.9027144861989018,-0.530742347240448,0.7229533195495605,57370045,WOS:000207871400009,10.1080/13691180802158490,INFORMATION COMMUNICATION & SOCIETY,SELECTIVE EXPOSURE IN POLITICAL WEB BROWSING Empirical verification of 'cyber-balkanization' in Japan and the USA,Journal,Article,2009.0,1.0,English,"The effect of Internet use on political information exposure is investigated using representative survey data from japan and the USA. Internet users can simply choose political information that is consistent with their political attitudes. This selectivity in information exposure via the Internet might have serious consequences on the democratic social system, such as fragmentation of shared information and a decrease in political tolerance. Three research questions were empirically investigated as to the presence of selective exposure in political web browsing, the effect of political web browsing on political tolerance, and the contingencies on which selective exposure occurs. Multivariate quantitative analyses show that web browsing, as a form of Internet use for seeking political information, facilitates exposure to arguments that are consistent with one's attitudes, However, selective avoidance, which suppresses exposure to heterogeneous arguments, is not empirically supported. Moreover, although Internet use as a source of infarmation facilitates exposure to homogeneous arguments under certain conditions, it does not have a negative effect in political tolerance. This is because selective exposure to homogeneous arguments takes place if and only if the perceived issue's importance is high. That is, even if selective exposure has an effect on a few issues perceived as highly important, there is no such bias in other less-important issues, which attenuates the effect of selective exposure on the homogeneity of the information environment surrounding each person. It is concluded that the fear of a fragmented society due to selectivity in using the Internet seems to be empirically groundless.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,0,0.7860424407613231,0.3707808367230772,0.5316201448440552,-0.7696129679679871,Computational,Not Computational
WOS:000207871600002,1,0.17339982955396746,0.929168132670505,-0.7398955225944519,0.8218255043029785,56395204,WOS:000207871600002,10.1080/13691180802578150,INFORMATION COMMUNICATION & SOCIETY,INNOVATION AND KNOWLEDGE IN THE DIGITAL MEDIA SECTOR An information economy approach,Journal,Article,2009.0,1.0,English,"Academic research on service innovation has highlighted the distinct characteristics of services innovation, the knowledge complexes involved, and how services can be autonomous sites of innovation. It also highlights that successful services innovations are often not technology based but can depend on new organizational or managerial practices or marketing and distribution strategies. This paper makes an empirical and a conceptual contribution to this literature by focusing on one sub-sector of the services sector: digital media applications and services. Conceptually, this paper is interdisciplinary and draws upon a range of work on innovation and production in media and communication studies, innovation studies, evolutionary economics, and sociology. Empirically, this paper draws on ten years of qualitative case study research focused on innovation in the digital media sector in Ireland and, to a lesser extent, Europe. More specifically, we draw upon research on the internet, mobile, and games sectors. A key finding emerging from this research is that, despite the widespread popular and academic focus on technology and codified knowledge, a much broader knowledge base (particularly tacit, creative and non-technological knowledge) underpins successful innovative practices in digital media firms. This paper examines the combination of creative ideas and skills, social learning processes of content creators, management, market and business knowledge that underpin the development new digital media applications and services. It argues that a better understanding of the character of knowledge inputs and the innovative practices in digital media companies may contribute to a better understanding of innovation in the knowledge economy.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.03883752421175238,0.9918820265893896,-1.6516013145446775,1.5571552515029907,Computational,Computational
WOS:000207871600003,1,0.1733565877698291,0.9296390997854628,-0.7332686185836792,0.8287541270256042,56213793,WOS:000207871600003,10.1080/13691180802471463,INFORMATION COMMUNICATION & SOCIETY,"INVALID COMMAND Affordances, ICTs and user control",Journal,Article,2009.0,1.0,English,"Recent studies of information and communication technologies as diverse as mobile phones, video games and computers have revealed the centrality of control issues to users. But although researchers have highlighted the centrality of control as a concept in understanding user experiences of digital technology, studies have not sufficiently prioritized the experience. Findings about control have been mostly tangential. We contend that a salient and central feature of our use of digital technologies is our experience of control, and a more robust understanding of this experience - and whether it is misplaced - is urgently necessary in our contemporary, highly networked society. In answer to this need, we have undertaken a qualitative study into user experiences of control. Our starting conjecture is that the more competent a technology's functional and perceived affordances, the greater the experience of user control. We draw on Rex Hartson's schema of technological affordances, which refer to the way in which technologies allow us to accomplish things in the world. Our findings indicate that Hartson's schema is useful as a starting point for categorizing different experiences of control, but needs to be modified and expanded. In addition to these two types of affordance, findings also indicate that users experience control issues in relation to what we term maintenance affordances, or the need to keep the technology going, and contextual affordances, or the abilities granted by the context of use.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.013440660875369149,0.9983533427782154,-2.198049783706665,2.0978891849517822,Computational,Computational
WOS:000207871600004,1,0.11314573309189788,0.9634512178120712,-0.9662086367607116,1.0927953720092771,57298996,WOS:000207871600004,10.1080/13691180802552940,INFORMATION COMMUNICATION & SOCIETY,DISABILITY AND DISCOURSES OF WEB ACCESSIBILITY,Journal,Article,2009.0,1.0,English,"Much of the World Wide Web remains inaccessible or difficult to access by people across a spectrum of disabilities and this may have serious implications for the potential use of the web for increasing social inclusion. We argue that the complexities of web accessibility are best analysed against a set of relevant discourses and that part of the reason for the obduracy of web inaccessibility lies in crucial gaps in engagement of these discourses, so that there is no clear avenue through which disabled people can engage effectively with the web accessibility issue to ensure their rights are met. We characterize the relevant discourses in terms of the digital divide discourse, the social construction of disability discourse, focusing on the historical relationship between disability and technology, the legal discourse where we briefly describe the burdens which disability discrimination demands of those who design websites and the web accessibility discourse, including a discussion of the development of web accessibility standards. We argue that there are crucial gaps in engagement of these discourses, signalling that important groups are not engaged with the dominant policy making agenda. Notably disability activists are not included in the standard making agenda of the web accessibility movement. Unless ways of including such groups can be found, we argue that the current state of web accessibility and hence the potential for social inclusion to be increased is unlikely to be ameliorated.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.02487774764476795,0.9958546906530862,-1.8807467222213743,1.7878423929214478,Computational,Computational
WOS:000207871600007,1,0.2348334443008049,0.8897390490126359,-0.54201740026474,0.6391996145248413,56832285,WOS:000207871600007,10.1080/13691180902998647,INFORMATION COMMUNICATION & SOCIETY,SOCIOLOGY OF EXPECTATION AND THE E-SOCIAL SCIENCE AGENDA,Journal,Article,2009.0,1.0,English,"This paper explores the relevance of sociology of expectation in conceptualizing some of the tensions emerging in the UK context from the attempts to engage communities of social scientists, anthropologists and colleagues in cognate disciplines with e-social science. As the uptake of e-science proceeds fast in many scientific domains - from genetics to physics, from biology to clinical medicine - many social scientists and scholars in cognate disciplines remain apparently unaware or unimpressed by the promises of linking up large-scale data sets of fieldwork, and having access to the new tools and technologies that are being developed to cope with this scaling up of data set size. Science and Technology Studies (STS) has theorized technological innovations, and highlighted how they come packaged with expectations of their applications, their benefits and sometimes their risks. Future scenarios are projected in which a technology is integrated with society at large and with representations of everyday life. In line with an STS approach, instead of debating the likelihood of possible scenarios, this paper calls for uncovering the values and preferences that are implicitly inbuilt in the visions of the proponents of e-social science. It is only once these are rendered explicit that one can begin to explore the extent to which these values are shared across sections of the research community, or the extent to which they may be specific of certain stakeholders only. The process, it is argued, ultimately allows for a more transparent debate, and a negotiation of which values end up being up-taken in research policy and why.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,0,0.9994043808057784,0.021956710030092558,3.6282362937927246,-3.7970769405364986,Computational,Not Computational
WOS:000207871900001,1,0.5055070024728106,0.6868765624827292,0.1253926306962967,0.10336373001337053,56876603,WOS:000207871900001,10.1080/13691180902786943,INFORMATION COMMUNICATION & SOCIETY,SMS: EXPLOITING THE INTERACTIONAL CHARACTERISTICS OF NEAR-SYNCHRONY,Journal,Article,2009.0,1.0,English,"This paper argues that near-synchrony creates interactional advantages for SMS and that these help to explain the popularity of the medium. The research included 32 interviews with adult mobile phone users, 24-hour communication diaries, and an analysis of respondents' text messages. Many of the text messages collected were short, phatic messages. These distinctive messages exploit the near-synchrony and brevity of SMS. Text messages combine low-contact threshold with immediate direct personal contact; consequently users can send 'thinking of you' messages, creating social connection with negligible effort and disruption. The near-synchrony of SMS also enables a distinctive form of conversation. In SMS conversation, the brevity of messages often creates ambiguity, but asynchrony limits scope for collaborative interpretation, making it harder to clarify meaning. However, instead of treating this as a problem for repair, users sometimes deliberately exploit this, using SMS as an equivocal, open-ended form of communication. The paper ends with a discussion of near-synchrony, contrasting SMS, email and instant messaging, and arguing that the temporal affordances of media are socially shaped and not technologically determined.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.023205969571923626,0.9961825051405908,-1.9388759136199951,1.8009903430938718,Computational,Computational
WOS:000207871900002,1,0.3142294686902295,0.8364378668053981,-0.3060920238494873,0.4743275344371796,56836476,WOS:000207871900002,10.1080/13691180902767265,INFORMATION COMMUNICATION & SOCIETY,TRAPS ON THE WEB The impact of economic resources and traditional news media on online traffic flow,Journal,Article,2009.0,1.0,English,"This paper sheds light on the empirical factors that influence the online competition for an audience. Statistical analyses are used to show that the number of times Websites appear mentioned in traditional news media has a positive and significant impact on the number of users that access those sites. The level of economic resources managed by the organizations publishing the sites also has a positive impact on the size of audience they get. The analyses reveal that the influence of offline media and economic resources is actually twofold: the more often a site is mentioned in newspapers, and the richer the organization publishing the site is, the more people flock to it, but also the more links the site receives; this improves the site's position in the rankings produced by search engines and reinforces its visibility. The paper provides evidence in support of the critical political economy approach to new media: it shows that the high concentration of online traffic in a few sites is not independent of the resources managed by the organizations producing those sites.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.01986802792620931,0.9969963921051423,-2.0122859477996826,1.886289477348328,Computational,Computational
WOS:000207871900003,1,0.3558370208494638,0.7973807178206402,-0.25675791501998896,0.3367210328578949,57176798,WOS:000207871900003,10.1080/13691180902769873,INFORMATION COMMUNICATION & SOCIETY,MYTHS AND MISSED OPPORTUNITIES Young people's not so risky use of online communication,Journal,Article,2009.0,1.0,English,"Young people's use of online communication has increasingly become a concern for policy-makers, professionals, and parents. Sharing personal information and grooming or sexual solicitation by online predators have been prominent on the list of dangers. However, little research exists to support fears. This paper reviews the data we do have and shows that, far from being a major problem, the risks from online communication are small-scale and largely focused upon particular groups within the population. Furthermore, they are often misrepresented by safety campaigns and largely within the competencies of young people to manage. It goes on to argue that the over-zealous risk discourse may prevent many benefits of online communication being experienced by young people. Furthermore, the potential for using communication tools as policy vehicles has been largely ignored. The paper concludes by suggesting how risk discourses can be refined to more accurately reflect reality and also how professionals can harness the potential of online communication to benefit young people's lives.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,1,0.513709736232109,0.639510461250564,-0.03800415247678757,-0.09285684674978256,Computational,Computational
WOS:000207871900006,1,0.5384657582791663,0.6347540960617714,0.08780312538146973,-0.06636453419923782,57541677,WOS:000207871900006,10.1080/13691180902890117,INFORMATION COMMUNICATION & SOCIETY,ETHICS RECONFIGURED How today's media consumers evaluate the role of creative reappropriation,Journal,Article,2009.0,1.0,English,"In recent years, 'configurable' technologies such as the Internet-connected PC, cheap and accessible media-editing software, and writeable media drives have enabled a profound shift in the agency of media consumers, opening up a vast grey area between traditional production and consumption. This shift has given rise to a host of new media practices and products, such as mash-ups, remixes, mods, and machinima. However, the cultural discourse about media practices are still mired in the 'black and white' ethics of the twentieth century media distribution, evidenced by 'piracy' and 'theft' debates. In this paper, we examine the self-reported attitudes of nearly 1,800 American adults and draw on the personal interviews with dozens of configurable music practitioners to discover what a new, and more appropriate, ethical discourse of configurability might look like. Data suggest that the new practices of cultural appropriation are both reaffirming and challenging the age-old evaluative criteria.","Sociology,Communication",not explicitly computational,False,False,False,True,False,False,False,False,True,0,0.9999568280856949,0.005863190998501783,4.91705322265625,-5.133224010467528,Computational,Not Computational
WOS:000207875600001,1,0.4948571135795342,0.6862856209948854,0.05875245854258537,0.07932472974061966,57171878,WOS:000207875600001,,NONLINEAR DYNAMICS PSYCHOLOGY AND LIFE SCIENCES,Effects of Delays on the Basin Boundary of Attraction in a Hopfield Network of Two Delay-Connecting Neurons,Journal,Article,2009.0,4.0,English,"A continuous-time Hopfield neural network with two delay-connecting neurons is considered in this paper. Some sufficient conditions for the number and delay-independent stability of the equilibria in the network are given analytically. It is necessary to classify the attraction domains since multiple attractors coexist when the sufficient conditions are satisfied. Thus, effects of the delays on the boundary, separating the basins of attraction of the stable equilibria are investigated analytically and numerically. The results show that the evolution of the boundary depends on the delays and is neither simple nor intuitive even if the dela.ys do not affect the stability of attractors. The results provide also the possibility to design the network according to the memory pattern and storage.","Social Sciences, Mathematical Methods,Psychology,Psychology, Mathematical",not explicitly computational,False,False,False,False,False,False,True,False,True,1,0.1660739283301417,0.926721591882218,-0.8716467618942261,0.7420649528503418,Computational,Computational
WOS:000207875600004,1,0.4628121537348031,0.7135154993491309,-0.0069408826529979714,0.1420857012271881,55971579,WOS:000207875600004,,NONLINEAR DYNAMICS PSYCHOLOGY AND LIFE SCIENCES,Endogenous Business Cycle Dynamics within Metzler's Inventory Model: Adding an Inventory Floor,Journal,Article,2009.0,4.0,English,"Metzler's inventory model may produce dampened fluctuations in economic activity, thus contributing to our understanding of business cycle dynamics. For some parameter combinations, however, the model generates oscillations with increasing amplitude, implying that the inventory stock of firms eventually turns negative. Taking this observation into account, we reformulate Metzler's model by simply putting a floor to the inventory level. Within the new piecewise linear model, endogenous business cycle dynamics may now be triggered via a center bifurcation, i.e. for certain parameter combinations production changes are (quasi-)periodic.","Social Sciences, Mathematical Methods,Psychology,Psychology, Mathematical",not explicitly computational,False,False,False,False,False,False,True,False,True,0,0.6679269440531341,0.4990294248241095,0.2913650274276733,-0.4074587821960449,Computational,Not Computational
WOS:000207875700004,1,0.3765780804322652,0.7857961686596934,-0.1809585988521576,0.3231395184993744,57147390,WOS:000207875700004,,NONLINEAR DYNAMICS PSYCHOLOGY AND LIFE SCIENCES,Simplifications of the Lorenz Attractor,Journal,Article,2009.0,7.0,English,"The Lorenz attractor was once thought to be the mathematically simplest autonomous dissipative chaotic flow, but it is now known that it is only one member of a very large family of such systems, many of which are even simpler. Even the system originally proposed by Lorenz is not in its simplest possible form. This paper will describe a number of simplifications that can be made to the Lorenz system that preserve its dynamics as well as a number of chaotic systems that are much simpler and hence can serve as alternate models of chaos.","Social Sciences, Mathematical Methods,Psychology,Psychology, Mathematical",not explicitly computational,False,False,False,False,False,False,True,False,True,1,0.3662030274879156,0.7759735895406763,-0.31075361371040344,0.2377871572971344,Computational,Computational
WOS:000207946000002,1,0.455425980268752,0.7200476105398222,-0.02059496566653252,0.15817570686340332,54355517,WOS:000207946000002,10.1093/imaman/dpm003,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Analysis of supply contracts from a supplier's perspective,Journal,Article,2008.0,1.0,English,"Incentive structure and demand uncertainty may cause supply chains to operate at a low efficiency. Therefore, many supply contracts are employed in practice to improve the performance of supply chains, i.e. to benefit all members involved in the chain. Supply chain contracts provide mechanisms to change the incentive structures of the supply chain members so that their decisions can improve the supply chain efficiency, while also protect their own interests. It is important to understand the impacts of supply contracts and their differences from a supplier's perspective, since it is often the supplier who initiates a supply contract. This paper reports on a comprehensive analysis of supply contracts from a supplier's perspective. Six commonly used supply contracts are analysed and the contract parameters are optimized to maximize the supplier's expected profit with consideration to improve the retailer's profit. This case has not been thoroughly investigated in literature to date. The risk-sharing mechanism and the division of the increased profit between the retailer and supplier for some of the contracts are also investigated in detail.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,1,0.2622792581244414,0.8587052350027412,-0.5679235458374023,0.4662320017814636,Computational,Computational
WOS:000207946000003,1,0.15479404357128346,0.9442407912808976,-0.7338060140609741,0.9636788368225098,55509056,WOS:000207946000003,10.1093/imaman/dpm002,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Gearbox failure diagnosis based on vector autoregressive modelling of vibration data and dynamic principal component analysis,Journal,Article,2008.0,1.0,English,"An effective gearbox failure diagnosis helps prevent catastrophic gearbox failure and can contribute to significant economic benefits. This paper proposes a gear failure diagnosis method based on vector autoregressive modelling of high-frequency vibration data, dimensionality reduction applying dynamic principal component analysis (PCA) and condition monitoring using a multivariate control chart. After extracting useful information from the vibration data obtained from distinct directions via dynamic PCA, a failure diagnosis scheme is implemented and tested using real gearbox vibration data. It is shown that the failure diagnosis scheme can indicate the gear teeth failure pattern when the gear is damaged, which has not been demonstrated in the previous studies. For a comparison, PCA is applied to the same data set. The results show that the advantages of dynamic PCA over PCA for failure diagnosis using vibration data consist not only in indicating more accurately the occurrence of incipient fault and the actual gear condition, but also in a much lower false alarm rate.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.8858206296004726,0.27639890676763995,0.9651079177856444,-1.0836359262466428,Computational,Not Computational
WOS:000207946000004,1,0.3779865935091142,0.7877702233786849,-0.1594625562429428,0.33864036202430725,55422427,WOS:000207946000004,10.1093/imaman/dpm028,IMA JOURNAL OF MANAGEMENT MATHEMATICS,An inventory model for stock with advertising sensitive demand,Journal,Article,2008.0,1.0,English,"The effect of advertising media and sales effort on future demand of merchandize is considered. In an oligopolistic marketing system, it is quite natural to boost sales by using advertising and sales effort to earn more money from a business sector. Determination of demand and costs due to advertising and sales effort is quite difficult. The approach in this paper is to concentrate on investment for the purpose of advertising and increasing sales effort in order to maximize profit. The paper extends an inventory model over finite and infinite time horizons where demand is influenced by the level of stock, advertising media and sales effort. The associated profit maximization problem is solved by the 'Euler-Lagrange method'. The model is illustrated with a numerical example.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.6521537698906723,0.5194040602167173,0.27870020270347595,-0.3498196601867676,Computational,Not Computational
WOS:000207946000007,1,0.3087636327502687,0.8381720038758927,-0.3363957107067108,0.4695100784301758,54682227,WOS:000207946000007,10.1093/imaman/dpm006,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Modelling history-dependent parameters in the SMPS format for stochastic programming,Journal,Article,2008.0,1.0,English,"This paper proposes two extensions to the SMPS format for stochastic programs to permit modelling of autoregressive-moving average (ARMA) processes. Sampling-based algorithms can thus proceed independently of any underlying modelling system, increasing efficiency. An illustrative example demonstrates the power of the new constructs.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,1,0.030865271781628286,0.9945288761814934,-1.7221105098724363,1.7246614694595337,Computational,Computational
WOS:000207946100002,1,0.2594286497641953,0.8753072100590111,-0.44949194788932795,0.5994483232498169,55119040,WOS:000207946100002,10.1093/imaman/dpm033,IMA JOURNAL OF MANAGEMENT MATHEMATICS,"Supply chain aperiodicity, bullwhip and stability analysis with Jury's inners",Journal,Article,2008.0,4.0,English,"Jury (1974, Inners and the Stability of Dynamic Systems. New York: John Wiley) presents a novel method for the analysis of dynamical systems based on matrices of the coefficients of the systems transfer function and its 'inners'. Here, we exploit his procedure for an analysis of a supply chain replenishment or ordering decision known as the order-up-to policy. We study the discrete-time case and generalize the classical order-up-to policy by the addition of two independent proportional controllers in the policy's feedback loops. The addition of the proportional controllers is well known to allow the order-up-to policy to eliminate the bullwhip problem and we quantify this herein using Jury's inners approach. However, care has to be taken with the use of independent controllers as they can introduce stability problems. This is because the roots of the characteristic equation become complex, and they may even move out of the unit circle in the z-plane. We identify the conditions of stability using Jury's inners approach. We also investigate further the root distribution in the characteristic equation to identify the conditions under which the order-up-to policy is aperiodic. An aperiodic system has only a limited number of maxima and minima in its dynamic response. Thus, aperiodicity is an important characteristic of a supply chain replenishment policy as it will not induce rogue seasonality.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.9536508462688364,0.17809663243276802,1.4473403692245483,-1.5767542123794556,Computational,Not Computational
WOS:000207946100003,1,0.3742255824726941,0.7837621248580015,-0.2093011885881424,0.3048299849033356,55587220,WOS:000207946100003,10.1093/imaman/dpm035,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Investigation of rolling horizon flexibility contracts in a supply chain under highly variable stochastic demand,Journal,Article,2008.0,4.0,English,"A discrete-event simulation model of a supply chain has been developed to evaluate operational performance of sharing uncertain information on upcoming demand between an original equipment manufacturer (OEM) and a contract manufacturer under a formal rolling horizon flexibility (RHF) contract in a four-node supply chain. There are two types of RHF contracts evaluated, i.e. RHF contract with constant flexibility and decreasing flexibility bounds. The demand is externalized (i.e. the OEM receives the demand), stochastic and generated according to a gamma distribution. This paper reports on the analysis of RHF contracts operating with coefficients of variation of demand up to 2.00. Analysis of the interaction of RHF contracts with forecasting and the impact an RHF contract has on the transmission of the bull-whip effect are reported here.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.9574147346434864,0.17097843944596156,1.490501046180725,-1.6222273111343384,Computational,Not Computational
WOS:000207946100004,1,0.5796579460054804,0.6116783417656555,0.2304248362779617,-0.0909445509314537,55006038,WOS:000207946100004,10.1093/imaman/dpm038,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Characterizing the frequency of orders received by a stockist,Journal,Article,2008.0,4.0,English,"It is regularly asserted that the frequency of orders received by a stockist can be represented as a Poisson process, but very little corroborative evidence has been published. This paper presents some results supporting the assumption. An adaptation to the standard testing methodology is presented which overcomes the complications arising from the necessity of sampling from time series data. The new approach is applied to a large range of stock-keeping units. Except for the extreme tail of the distribution, which is of little interest for most inventory applications, it is found that the frequency of orders is well represented by a Poisson process.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,1,0.3740470734116553,0.7693393164342034,-0.2936827540397644,0.2212107628583908,Computational,Computational
WOS:000207946100005,1,0.34088072350376986,0.8082349733914416,-0.2970125079154968,0.3623593747615814,54536933,WOS:000207946100005,10.1093/imaman/dpm036,IMA JOURNAL OF MANAGEMENT MATHEMATICS,An inventory control project in a major Danish company using compound renewal demand models,Journal,Article,2008.0,4.0,English,"We describe the development of a framework to compute the optimal inventory policy for a large spare parts distribution centre operation in the refrigeration and air conditioning (RA) division of the Danfoss Group in Denmark. The RA division distributes spare parts worldwide for cooling and air-conditioning systems. The warehouse logistics operation is highly automated. However, the procedures for estimating demands and the policies for the inventory control system that were in use at the beginning of the project did not fully match the sophisticated technological standard of the physical system. During the initial phase of the project development, we focussed on the fitting of suitable demand distributions for spare parts and on the estimation of demand parameters. Demand distributions were chosen from a class of compound renewal distributions. In the next phase, we designed models and algorithmic procedures for determining suitable inventory control variables based on the fitted demand distributions and a service-level requirement stated in terms of an order fill rate. Finally, we validated the results of our models against the procedures that had been in use in the company. It was concluded that the new procedures provided a better fit with the actual demand processes and were more consistent with the stated objectives for the distribution centre. We also initiated the implementation and integration of the new procedures into the company's inventory management system.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.8377138285314506,0.3288198619390029,0.7507090568542479,-0.8906062245368958,Computational,Not Computational
WOS:000207946100006,1,0.236572134232008,0.8842509106262799,-0.5797515511512756,0.5918139219284058,53970342,WOS:000207946100006,10.1093/imaman/dpn002,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Using imperfect advance demand information in forecasting,Journal,Article,2008.0,4.0,English,"In this paper, we consider the demand-forecasting problem of a make-to-stock system operating in a business-to-business environment where some customers provide information on their future orders, which are subject to changes in time, hence constituting imperfect advance demand information (ADI). The demand is highly volatile and non-stationary not only because it is subject to seasonality and changing trends but also because some individual client demands have significant influence on the total demand. In such an environment, traditional forecasting methods may result in highly inaccurate forecasts, since they are mostly developed for the total demand based only on the demand history, not making use of demand information and ignoring the effects of individual order patterns of the customers. We propose a forecasting methodology that makes use of individual ordering pattern histories of the product-customer combinations and the current build up of orders. Moreover, we propose making use of limited judgemental updates on the statistical forecasts prior to the use of ADI.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,1,0.4117556838183125,0.7394640420086156,-0.20085252821445465,0.15585966408252716,Computational,Computational
WOS:000207946100007,1,0.5738780192272507,0.6123968573338568,0.1997513473033905,-0.0979398712515831,55557815,WOS:000207946100007,10.1093/imaman/dpm034,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Demand forecasting adjustments for service-level achievement,Journal,Article,2008.0,4.0,English,"Demand forecasting and stock control are traditionally examined as independent of each other. Even though this weakness has been highlighted in the academic literature, little empirical work has been conducted on forecasting adjustments addressing the interaction between forecasting and stock control. In this paper, the relevant literature is critically reviewed. Subsequently, the empirical performance of some modifications and adjustments, on slow-moving items, is examined in detail. The data set consists of the individual demand histories of 753 intermittent line items from the Royal Air Force (UK). Overall, the results indicate that there is a scope for improving the performance of parametric stock control systems, and adjustments are indeed required in order to account for the interaction between forecasting and stock control.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.9590240270568436,0.16836435267346156,1.5138270854949951,-1.6391031742095947,Computational,Not Computational
