,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial,pred,pred_part
WOS:000207448300002,1,0.3879169415427293,0.7747803324275259,-0.16753745079040527,0.2885392904281616,55379431,WOS:000207448300002,,REVIEW OF NETWORK ECONOMICS,The Economics of the Online Advertising Industry,Journal,Article,2008.0,1.0,English,"Internet-based technologies are revolutionizing the stodgy $625 billion global advertising industry. There are a number of public policy issues to consider. Will a single ad platform emerge or will several remain viable? What are the consequences of alternative market structures for a web economy that is increasingly based on selling eyeballs to advertisers? This article describes the online advertising industry. The industry is populated by a number of multi-sided platforms that facilitate connecting advertisers to viewers. Search-based advertising platforms, the most developed of these, have interesting economic features that result from the combination of keyword bidding by advertisers and single-homing.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.4831379051303252,0.6890283361266611,0.0006534862332046032,0.06812745332717897,Computational,Computational
WOS:000207450900002,1,0.4386627220783044,0.7329509483179547,-0.06096912547945976,0.185621976852417,55299616,WOS:000207450900002,10.1177/0007650307299218,BUSINESS & SOCIETY,A Conceptual Framework for Online Business Protest Tactics and Criteria for Their Effectiveness,Journal,Article,2008.0,9.0,English,"In this article, the authors lay the foundation for the emerging area of research on online protest tactics mobilized against business. The authors offer a definition of online business protest tactics and distinguish them from related activities such as electronic civil disobedience and cybercrime. They also appeal to the interest-group literature as one theoretical foundation for this area of research. Based on the degree to which each tactic involves intrusion, disruption, or damage, the authors categorize the array of online business protest tactics into a typology, providing definitions and illustrative examples from the business press for each. They advance a dualistic framework to evaluate the intermediate and ultimate effectiveness of the various online business protest tactics using a set of criteria relevant to both online and off-line environments, and conclude by suggesting avenues for future research.",Business,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.38201868269377215,0.7802548970573023,-0.17612206935882568,0.30486664175987244,Computational,Computational
WOS:000207465700003,1,0.150831466431756,0.9452535994657164,-0.770945131778717,0.9571494460105896,52211551,WOS:000207465700003,10.1109/JSYST.2007.900240,IEEE SYSTEMS JOURNAL,"Processes for System Family Architecting, Design, and Integration",Journal,Article,2007.0,9.0,English,"Today, many systems within government and industry are typically engineered, not as stand alone systems, but as part of an integrated system of systems, or a federation of systems, or systems family. A significant level of effort has been devoted in the past several years to the development, refinement, and ultimately, acceptance of processes for engineering systems or systems engineering processes. Today, we have four ""standard"" processes within present and past standards: EIA-632, IEEE 1220, ISO 15288, and MIL-STD-499C. We continue to use systems engineering processes espoused in our current set of standards, and are left to our devices to tailor these processes to one appropriate for a systems family context. This paper will examine the systems engineering processes in existence today and conclude with development of a process designed specifically for systems family applications.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.3546663761244692,0.8006380424338894,-0.24488067626953125,0.3537091910839081,Computational,Computational
WOS:000207465700004,1,0.5050903159728809,0.6783581031017587,0.08358046412467958,0.06321849673986435,52904035,WOS:000207465700004,10.1109/JSYST.2007.900242,IEEE SYSTEMS JOURNAL,On Achieving Fairness in the Allocation of Scarce Resources: Measurable Principles and Multiple Objective Optimization Approaches,Journal,Article,2007.0,9.0,English,"Equity principles are embedded within a multiple objective framework for obtaining optimal solutions to a generic allocation problem, such as the fair distribution of water, energy, or other types of key resources among users in society. Because of the great import of fresh water as a scarce and diminishing resource within and among many nations of the world, the equity concepts are used in the allocation of water rights and subsequent water transfers or trades among users to improve the economic efficiency of water utilization. More specifically, water allocation is formulated as a generalized multiple objective problem and then the measurable fairness principles are used in the development of two approaches for equitable water rights allocation. In particular, the proposed priority-based maximal multiperiod network flow programming method has a social aggregation function satisfying the monotonicity and priority principles, and thus is a priority equitable allocation approach. The lexicographic minimax water shortage ratios method, which satisfies the principles of monotonicity, impartiality, and equitability, generates perfectly equitable solutions. The priority ranks and weights used in the two proposed approaches, respectively, are designed to achieve fair treatment of all the competitors for access to limited water resources and constitute important parameters. The capabilities of the approaches are tested and demonstrated in applications to the Aral Sea Basin in Central Asia and the South Saskatchewan River Basin in Western Canada.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,0.0,0.6622579481530267,0.5290021081627991,0.3774113357067108,-0.2959613502025604,Computational,Not Computational
WOS:000207465700005,1,0.06634261492347031,0.9846283198766332,-1.197462558746338,1.4468145370483398,52281430,WOS:000207465700005,10.1109/JSYST.2007.903101,IEEE SYSTEMS JOURNAL,Biologically Inspired Cooperative Routing for Wireless Mobile Sensor Networks,Journal,Article,2007.0,9.0,English,"Biological systems present remarkable adaptation, reliability, and robustness in various environments, even under hostility. Most of them are controlled by the individuals in a distributed and self-organized way. These biological mechanisms provide useful resources for designing the dynamical and adaptive routing schemes of wireless mobile sensor networks, in which the individual nodes should ideally operate without central control. This paper investigates crucial biologically inspired mechanisms and the associated techniques for resolving routing in wireless sensor networks, including Ant-based and genetic approaches. Furthermore, the principal contributions of this paper are as follows. We present a mathematical theory of the biological computations in the context of sensor networks; we further present a generalized routing framework in sensor networks by diffusing different modes of biological computations using Ant-based and genetic approaches; finally, an overview of several emerging research directions are addressed within the new biologically computational framework.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.15504974879979014,0.9430358204083764,-0.752859354019165,0.9426723718643188,Computational,Computational
WOS:000207465700006,1,0.3255400275008286,0.8295088364989861,-0.26854646205902105,0.4598804414272308,52686702,WOS:000207465700006,10.1109/JSYST.2007.900244,IEEE SYSTEMS JOURNAL,Hierarchical Aggregation and Intelligent Monitoring and Control in Fault-Tolerant Wireless Sensor Networks,Journal,Article,2007.0,9.0,English,"The primary idea behind deploying sensor networks is to utilize the distributed sensing capability provided by tiny, low powered, and low cost devices. Multiple sensing devices can be used cooperatively and collaboratively to capture events or monitor space more effectively than a single sensing device. The realm of applications envisioned for sensor networks is diverse including military, aerospace, industrial, commercial, environmental, and health monitoring. Typical examples include: traffic monitoring of vehicles, cross-border infiltration detection and assessment, military reconnaissance and surveillance, target tracking, habitat monitoring, and structure monitoring, to name a few. Most of the applications envisioned with sensor networks demand highly reliable, accurate, and fault-tolerant data acquisition process. In this paper, we focus on innovative approaches to deal with multivariable, multispace problem domains (data integrity, energy-efficiency, and fault-tolerant framework) in wireless sensor networks and present novel ideas that have practical implementation in developing power-aware software components for designing robust networks of sensing devices.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.1684178432805847,0.9353711190634468,-0.7059072852134705,0.890974760055542,Computational,Computational
WOS:000207465700007,1,0.1065487994541104,0.967759828421471,-0.9638701081275941,1.1626185178756714,53818067,WOS:000207465700007,10.1109/JSYST.2007.901641,IEEE SYSTEMS JOURNAL,Knowledge-Based Multiagent Credit Assignment: A Study on Task Type and Critic Information,Journal,Article,2007.0,9.0,English,"Multiagent credit assignment (MCA) is one of the major problems in the realization of multiagent reinforcement learning. Since the environment usually is not intelligent enough to qualify individual agents in a cooperative team, it is very important to develop some methods for assigning individual agents' credits when just a single team reinforcement is available. MCA cannot be solved in general cases, using a single technique. Therefore, our goal in this research is first to present a new view of the problem and second, to introduce a new idea of using agents' knowledge to partially solve MCA. In this research, an approach that is based on agents' learning histories and knowledge is proposed to solve the MCA problem. Knowledge evaluation-based credit assignment (KEBCA) along with certainty, a measure of agents' knowledge, is developed to judge agents' actions and to assign them proper credits. The proposed KEBCA method is general, however; we study it in some simulated extreme cases in order to gain a better insight into MCA problem and to evaluate our approach in such cases. More specifically, we study the effects of task type (AND-type and OR-type tasks) on solving MCA problem in two cases. In the first case, in addition to the team reinforcement, it is assumed that some extra information at the team level is available. In the second case, such extra information does not exist. In addition, performance of the system is examined in presence of some uncertainties in the environment, modeled as noise on agents' actions. The information content of team reinforcements and assumed extra information are theoretically calculated and discussed. The mathematical calculations confirm the related simulation results.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.2247021020210184,0.900016866245646,-0.5340395569801331,0.7044322490692139,Computational,Computational
WOS:000207465700008,1,0.2287015259175341,0.8971656161895654,-0.5248744487762451,0.6907832026481628,52190918,WOS:000207465700008,10.1109/JSYST.2007.904242,IEEE SYSTEMS JOURNAL,A Case for an International Consortium on System-of-Systems Engineering,Journal,Article,2007.0,9.0,English,"A system-of-systems (SoS) conceptualization is essential in resolving issues involving heterogeneous independently operable systems to achieve a unique purpose. Successful operation as an SoS requires communication among appropriate individuals and groups across enterprises through an effective protocol. This paper presents a position on the creation of a consortium of concerned system engineers and scientists worldwide to examine the problems and solutions strategies associated with SoS. The consortium could lead efforts in clarifying ambiguities and in seeking remedies to numerous open questions with respect to SoS analysis, SoS engineering (SoSE), as well as differences between systems engineering (SE) and SoSE. The mission of this consortium is envisioned to: 1) act as a neutral party; 2) provide a forum to put forth Calls to Action; and 3) establish a community of interest to recommend a set of solutions.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,0.0,0.6620377098080639,0.5239207758636607,0.3557116389274597,-0.3166765570640564,Computational,Not Computational
WOS:000207465800002,1,0.048765569224135226,0.98984717299117,-1.4116684198379517,1.5590676069259644,52599439,WOS:000207465800002,10.1109/JSYST.2007.909778,IEEE SYSTEMS JOURNAL,RFID Application Development With the Accada Middleware Platform,Journal,Article,2007.0,12.0,English,"The proliferation of radio frequency identification (RFID) systems in application domains such as supply chain management requires an IT infrastructure that provides RFID device and data management and supports application development. In this paper, we discuss these application requirements in detail. We also contend that the characteristics of passive RFID technology introduce constraints that are unique to the development of middleware for the RFID domain. These constraints include the occurrence of false negative reads, tag memory variations, the heterogeneous reader landscape, and the limited communication bandwidth available to RFID readers. To address these constraints and the application requirements for filtered and aggregated RFID data, we developed Accada, an open source RFID platform. This paper shows that the Accada implementation, which is based on a set of specifications developed by the EPCglobal community and a number of extensions, such as the surrogate concept and the virtual tag memory service, addresses the majority of the application requirements and limitations of passive RFID technology.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.1671136461060283,0.936046346641218,-0.7117979526519775,0.8944251537322998,Computational,Computational
WOS:000207465800003,1,0.06862417981364713,0.9831856108714442,-1.2185653448104858,1.389452576637268,52178860,WOS:000207465800003,10.1109/JSYST.2007.909831,IEEE SYSTEMS JOURNAL,On the Identification Device Management and Data Capture via WinRFID1 Edge-Server,Journal,Article,2007.0,12.0,English,"In this paper, we present a layered architecture and approach for creating a high performance edge server called reader coordinator (RC) for managing variety of automatic identification hardware such as radio frequency identification (RFID) reader, RFID printer, sensor, barcode scanner, or a controllable device (e.g., programmable logic controller). A unique hardware abstraction approach is used to provide device extensibility and manageability. Rule-based device configuration and control which allows the real-time changing of system behavior is presented. Various data encoding schemes used to accommodate data captured by a device and used as the input of rule based data filtration and aggregation are discussed. We discuss a mechanism of building self-governed automation processing in the data capture process. Performance is measured by using virtual reader that generates high volume of data at high speed. The measurement shows the RC is capable of handling such data.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.19348589692954216,0.919776133203788,-0.6307581663131714,0.7967585921287537,Computational,Computational
WOS:000207465800004,1,0.20308383075951708,0.9121360598946712,-0.6212673783302307,0.7458632588386536,52605984,WOS:000207465800004,10.1109/JSYST.2007.909788,IEEE SYSTEMS JOURNAL,Models for Cost-Benefit Analysis of RFID Implementations in Retail Stores,Journal,Article,2007.0,12.0,English,"In this paper, we focus on the models for analyzing radio frequency identification (RFID) implementations in terms of their costs and benefits. We consider the supply chain comprised of the manufacturer, distributor, retailer, and the consumer. We classify the transactions generated by different RFID tag reads and discuss implementations of the data networks connecting the tag readers at the retail store. Our models consider the cost of implementations including the cost of tag readers, the communication network cost and other infrastructure costs. The analytical models we propose consider the benefits of these implementations including automatic checkout at retail stores and reduced inventory costs due to efficient shelf replenishment.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.286185413723774,0.8583924202277123,-0.363097071647644,0.5508862733840942,Computational,Computational
WOS:000207465800005,1,0.02532203620947095,0.996241938923931,-1.7464253902435305,1.9040067195892332,52275157,WOS:000207465800005,10.1109/JSYST.2007.907683,IEEE SYSTEMS JOURNAL,Practical Minimalist Cryptography for RFID Privacy,Journal,Article,2007.0,12.0,English,"The fear of unauthorized, hidden readouts has dominated the radio frequency identification (RFID) privacy debate. Virtually all proposed privacy mechanisms so far require consumers to actively and explicitly protect read access to their tagged items-either by jamming rogue readers or by encrypting or pseudonymizing their tags. While this approach might work well for activists and highly concerned individuals, it is unlikely ( and rather undesirable) that the average consumer should be outfitted with RFID jamming devices before stepping outside, or that anyone would bother pseudonymizing every can of soda they buy with a personal PIN code. Juels' ""minimalist cryptography"" offers a simple, yet effective, identification and tracking protection based on simple ID rotation, but it requires that the corresponding mappings (i.e., from pseudonyms to real IDs) are electronically exchanged whenever a product changes hands (e.g., for buying a pack of chewing gum at a kiosk)-a rather impractical requirement. Our work extends Juels' concept in order to alleviate the need for passing ID mapping tables. Using carefully assembled sets of IDs based on the cryptographic principle of secret shares, we can create RFID tags that yield virtually no information to casual ""hit-and-run"" attackers, but only reveal their true ID after continuous and undisturbed reading from up-close-something that can hardly go unnoticed by an item's owner. This paper introduces the underlying mechanism of our extension to Juels' proposal, called ""Shamir Tag,"" analyzes its tracking resistance and identification performance, and discusses deployment aspects.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.1998701691787492,0.9164378101267204,-0.6022902131080627,0.784815788269043,Computational,Computational
WOS:000207465800006,1,0.05586620264303619,0.9876624603729284,-1.3294095993041992,1.4978986978530884,52944070,WOS:000207465800006,10.1109/JSYST.2007.909820,IEEE SYSTEMS JOURNAL,Trust and Security in RFID-Based Product Authentication Systems,Journal,Article,2007.0,12.0,English,"Product authentication is needed to detect counterfeit products and to prevent them from entering the distribution channels of genuine products. Security is a critical property of product authentication systems. In this paper, we study trust and security in RFID-based product authentication systems. We first present a formal definition for product authentication process and then derive the general chain of trust as well as functional and nonfunctional security requirements for product authentication. Most of the scientific literature that covers the topic focuses on cryptographic tag authentication only. This paper, however, provides a broader view including also other known approaches, most notably location-based authentication. To derive the functional security requirements, we employ the concept of misuse cases that extends the use case paradigm well known in the field of requirements engineering. We argue that the level of security of any RFID-based product authentication application is determined by how it fulfills the derived set of functional and nonfunctional requirements. The security of different RFID-based product authentication approaches is analyzed. To study how RFID supports secure product authentication in practice, we investigate how the current EPC standards conform to the functional security requirements of product authentication and show how the unaddressed requirements could be fulfilled. The benefits of implementing a service that detects the cloned tags in the level of the network's core services are identified.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.29838478034696064,0.8480714995465752,-0.34481775760650635,0.5101835131645203,Computational,Computational
WOS:000207465800007,1,0.09990525781137866,0.9699105297980556,-1.0287821292877195,1.1694955825805664,52348228,WOS:000207465800007,10.1109/JSYST.2007.907682,IEEE SYSTEMS JOURNAL,Adaptive Power Control Protocol With Hardware Implementation for Wireless Sensor and RFID Reader Networks,Journal,Article,2007.0,12.0,English,"The development and deployment of radio frequency identification (RFID) systems render a novel distributed sensor network which enhances visibility into manufacturing processes. In RFID systems, the detection range and read rates will suffer from interference among high-power reading devices. This problem grows severely and degrades system performance in dense RFID networks. Consequently, medium access protocols (MAC) protocols are needed for such networks to assess and provide access to the channel so that tags can be read accurately. In this paper, we investigate a suite of feasible power control schemes to ensure overall coverage area of the system while maintaining a desired read rate. The power control scheme and MAC protocol dynamically adjust the RFID reader power output in response to the interference level seen during tag reading and acceptable signal-to-noise ratio (SNR). We present novel distributed adaptive power control (DAPC) as a possible solution. A suitable back off scheme is also added with DAPC to improve coverage. A generic UHF wireless testbed is built using UMR/SLU GEN4-SSN for implementing the protocol. Both the methodology and hardware implementation of the schemes are presented, compared, and discussed. The results of hardware implementation illustrate that the protocol performs satisfactorily as expected.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.21634734162728414,0.9053463040986676,-0.5598582029342651,0.7272225022315979,Computational,Computational
WOS:000207465800008,1,0.07782813257848505,0.9799992964256962,-1.1336965560913086,1.3385320901870728,53891500,WOS:000207465800008,10.1109/JSYST.2007.907681,IEEE SYSTEMS JOURNAL,High-Speed Collective Readout of Large Quantities of Moving Electronic Tags Using the Response Probability Control Method,Journal,Article,2007.0,12.0,English,"When more than two electronic tags respond to a reader request, the request fails. This is referred to as the collision problem. To overcome this problem, a novel electronic tag readout method, termed the response probability control method (RPCM), is proposed in this paper. In the RPCM, the reader indicates the response probability of a request, ensuring rapid and simultaneous readout of multiple electronic tags. We have already reported the basic RPCM characteristics for a large number of nonmoving electronic tags. In this paper, the extended characteristics of electronic tags located on a conveyor belt are simulated and a portion of them is analyzed. The RPCM and the existing dynamic framed slotted ALOHA (DFSA) method are compared. The simulation demonstrated that, in the case of nonmoving electronic tags, the readout of the RPCM is 1.6 times faster than that of DFSA, while in the case of moving electronic tags, it is more than 2.5 times faster.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.2417506097755204,0.8887193462783941,-0.4852282404899597,0.6578774452209473,Computational,Computational
WOS:000207465800009,1,0.2212581717367187,0.9034091410370104,-0.5310829877853394,0.7272663712501526,52801034,WOS:000207465800009,10.1109/JSYST.2007.909179,IEEE SYSTEMS JOURNAL,Evaluation of the State of Passive UHF RFID: An Experimental Approach,Journal,Article,2007.0,12.0,English,"In this paper, we identify the state of the technical capability of passive UHF RFID tags and readers using a simple, empirical, experimental approach. This paper does not focus on theoretical capabilities of RFID systems in ideal environments, but rather a pragmatic evaluation of the state of commercially available ISO 18000-6c systems and identifying areas where there are opportunities for improvements in the technology. We examine the free-space read distance of tags by readers, near-metal read distance, near-water read distance, frequency-dependence of read distance in those environments, near-field read distance in those environments, read speeds, and a determination of forward or reverse channel limits.",Operations Research & Management Science,explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.3757116846068644,0.7853191744724615,-0.1897856444120407,0.3180046081542969,Computational,Computational
WOS:000207466700003,1,0.3702444425662582,0.7833405896200965,-0.2395191341638565,0.2916491627693176,54295733,WOS:000207466700003,10.1080/09535310801890672,ECONOMIC SYSTEMS RESEARCH,Sequential Decision-making in Interdependent Sectors with Multiobjective Inoperability Decision Trees: Application to Biofuel Subsidy Analysis,Journal,Article,2008.0,1.0,English,"Decision-making involving large-scale systems often involves considerations for temporal changes, interdependencies in organizational structures, multiple competing objectives, and risk and uncertainty, among others. In this paper we develop a risk-based methodology, the Multiobjective Inoperability Decision Tree (MOIDT). It integrates several dimensions of decision-making processes associated with interconnected systems in terms of: (i) evaluation of sequential policies; (ii) analysis of interdependencies; (iii) treatment of multiple objectives and their tradeoffs; and (iv) characterization of uncertainties. To demonstrate the integration of these four components, we present a case study to analyze the impact of government policies towards mass-scale biofuel production. Using a multi-period decision framework, the analysis utilizes economic input-output data to model the probabilistic demand adjustments for sectors that will likely be affected by biofuel policies.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.4528587497788398,0.7212441917032651,-0.030660137534141537,0.15846659243106842,Computational,Computational
WOS:000207466700006,1,0.5415145043431878,0.6435204428329117,0.14373266696929932,-0.022708527743816376,54306820,WOS:000207466700006,10.1080/09535310801892066,ECONOMIC SYSTEMS RESEARCH,Additive Structural Decomposition Analysis and Index Number Theory: An Empirical Application of the Montgomery Decomposition,Journal,Article,2008.0,1.0,English,"In recent years, a large number of empirical articles on structural decomposition analysis, which aims at disentangling an aggregate change in a variable into its r factors, has been published in this journal. Commonly used methods are the average of the two polar decompositions and the average of all r! elementary decompositions (Dietzenbacher and Los, 1998, D&L). We propose to use instead the 'ideal' Montgomery decomposition, which means that it satisfies the requirement of factor reversal imposed in index number theory. We prefer it to the methods previously mentioned. The average of the two polar decompositions is not 'ideal', so that the outcome depends on the ordering of the factors. The average of all elementary decompositions is 'ideal', but requires the computation of an ever increasing number of decompositions when the number of factors increases. Application to the example of D&L (four factors) shows that the three methods yield results that are close to each other.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.5592639930401815,0.6241397412238603,0.16419875621795654,-0.0739767923951149,Computational,Computational
WOS:000207466700007,1,0.21065571733326868,0.907639076532626,-0.5933647751808167,0.7276126742362976,55513956,WOS:000207466700007,10.1080/09535310801892082,ECONOMIC SYSTEMS RESEARCH,Updating an Input-Output Matrix with Sign-preservation: Some Improved Objective Functions and their Solutions,Journal,Article,2008.0,1.0,English,"This paper presents an easy-to-use method for updating input-output (IO) matrices with sign-preservation by combining Lagrangian multipliers and penalty functions. Biproportional methods such as the representative RAS are very simple and popular because a target matrix can be obtained simply by iterative computation. However, they cannot reasonably deal with matrices that include negative entries. Although a generalized version, GRAS, can do so, its objective function is questionable. In contrast, some non-biproportional methods such as those that take weighted or unweighted squared differences between the target and original matrix as objective functions can deal with negative entries, but it is difficult to guarantee the signs of entries. In this study, GRAS and some conventional objective functions were improved and their solutions for preserving the signs of entries are presented. Comparisons of applying these objective functions to a simple example show that both the Improved Normalized Squared Differences (INSD) function and the Improved GRAS (IGRAS) function yield a good target matrix and are close to each other; we suggest that INSD or IGRAS be used for updating IO transaction matrices in practice.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.5858649960402907,0.5978177049717475,0.2086118757724762,-0.13828548789024353,Computational,Computational
WOS:000207466800003,1,0.26874766281041723,0.8606038668794008,-0.4946535527706146,0.5063321590423584,55558868,WOS:000207466800003,10.1080/09535310802075273,ECONOMIC SYSTEMS RESEARCH,Yearly Grain Output Predictions in China 1980-2004,Journal,Article,2008.0,1.0,English,"China has a population of 1.3 billion and grain accordingly plays a crucial role in the Chinese economy. In this paper we suggest predicting grain output mainly by factor inputs and asset holding, and present a Systematic Integrated Prediction Approach (SIPA). The key elements of SIPA are an extended input-output model with assets, nonlinear variable coefficient forecasting equations, and using the minimum sum of the absolute values. Since 1980 we have used the approach to predict the yearly national grain output of China. The prediction lead time is more than half a year. The bumper, average, and poor harvests are accurately predicted every year. The average error rate over the period 1980-2004 is 1.9%.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,0.0,0.7288194567518226,0.4714579438537429,0.5580195188522339,-0.4306217133998871,Computational,Not Computational
WOS:000207466800004,1,0.41601054115702135,0.7512915735386757,-0.11070442199707033,0.2284679114818573,54537926,WOS:000207466800004,10.1080/09535310802075331,ECONOMIC SYSTEMS RESEARCH,A Method to Optimize Gross Fixed Capital Investments for Water Conservancy in China,Journal,Article,2008.0,1.0,English,"A major concern of policymakers and researchers in China is finding an appropriate size of the gross fixed capital investments for water conservancy (GFCIWC). This paper determines the optimal proportion of GFCIWC to GDP. Unlike engineering economics, we investigate the benefits of GFCIWC at a macro-economic level, using the 1999 input-output table extended for water conservancy. Different kinds of impacts are induced by GFCIWC. These include forward benefits (flood control, water supply, irrigation, hydroelectric power, soil and water conservation, environmental protection) and backward benefits for GDP; negative social effects; and opportunity costs of GFCIWC. The results are put into a set of regression equations between total benefits of GFCIWC and the proportion of GFCIWC to GDP, from which the optimal proportion - or a desirable range - can be determined. The results may provide policymakers with guidelines for allocating investments.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.5419505619754691,0.6371097756919967,0.11845876276493073,-0.04973889887332916,Computational,Computational
WOS:000207466800008,1,0.554444583152745,0.6338440097085183,0.17760024964809418,-0.04104498028755188,54952135,WOS:000207466800008,10.1080/09535310802075463,ECONOMIC SYSTEMS RESEARCH,A Multi-sector Nonlinear Dynamic Input-Output Model with Human Capital,Journal,Article,2008.0,1.0,English,"In this paper, a two-sector model of endogenous growth is extended to a multi-sector nonlinear dynamic input-output model. If the model is on its balanced growth path ( where prices but not quantities - are assumed constant over time), it can be shown that the linear dynamic Leontief model is a special case. At the same time, on its balanced growth path, our model can be interpreted as a CGE model. The model distinguishes n + 1 sectors: n sectors producing physical goods, and one sector producing new human capital. A method is given for calculating the growth rate of GNP, the profit rate, the prices of goods, and the level of production when the model is on its balanced growth path. We point out the relation between the balanced growth rate and the profit rate.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,0.0,0.7992151862032169,0.3982874070327628,0.7446653842926025,-0.6367310881614685,Computational,Not Computational
WOS:000207466900001,1,0.3756959917233739,0.7850823397610441,-0.19129852950572968,0.3165586292743683,54814629,WOS:000207466900001,10.1080/09535310802344315,ECONOMIC SYSTEMS RESEARCH,Assessing the Behaviour of Non-Survey Methods for Constructing Regional Input-Output Tables through a Monte Carlo Simulation,Journal,Article,2008.0,1.0,English,"The paper aims to analyse the behaviour of a battery of non-survey techniques of constructing regional I-O tables in estimating impact. For this aim, a Monte Carlo simulation, based on the generation of 'true' multiregional I-O tables, was carried out. By aggregating multi-regional I-O tables, national I-O tables were obtained. From the latter, indirect regional tables were derived through the application of various regionalisation methods and the relevant multipliers were compared with the 'true' multipliers using a set of statistics. Three aspects of the behaviour of the methods have been analysed: performances to reproduce 'true' multipliers, variability of simulation error and direction of bias. The results have demonstrated that the Flegg et al. Location Quotient (FLQ) and its augmented version (AFLQ) represent an effective improvement of conventional techniques based on the use of location quotients in both reproducing 'true' multipliers and generating more stable simulation errors. In addition, the results have confirmed the existence of a tendency of the methods to over/underestimate impact. In the cases of the FLQ and the AFLQ, this tendency depends on the value of the parameter delta.",Economics,not explicitly computational,True,False,False,False,False,False,False,False,False,1.0,0.42749769184855296,0.7392567980338379,-0.09976493567228316,0.19230294227600095,Computational,Computational
WOS:000202938600001,0,0.920377502881854,0.24216380217867814,1.2236629724502563,-1.2238242626190186,48922631,WOS:000202938600001,,PUBLIC PERSONNEL MANAGEMENT,Indicators of strategic HRM effectiveness: A case study of an Australian public sector agency during commercialization,Journal,Article,2005.0,3.0,English,"This study examines the effectiveness of the human resource management (HRM) function of a public sector entity as it became corporatized. There has been little empirical research regarding the effectiveness of the people management functions within the Australian public sector as these entities went through a period of transition to commercialization. A questionnaire obtaining perceptions on different aspects of HR effectiveness, both before and after corporatization, was administered to a sample (N = 122) representing a number of different stakeholder groups of the corporate HRM unit. The results showed a moderate, but statistically significant, improvement in the effectiveness of HRM, and of the corporate HRM unit, as the host organization went through corporatization. Perceptions on HR effectiveness were not found to vary significantly between the different stakeholder groups. Regression analysis showed that the major predictors of the improvement in the overall effectiveness of the corporate HR unit were, firstly, changes in the level of satisfaction with the quality of the HR outcomes as a result of commercialization and, secondly, the change in extent to which the senior HR practitioner had effective influence over strategic decision-making processes.","Public Administration,Industrial Relations & Labor",not explicitly computational,True,False,False,False,False,True,False,False,False,0.0,0.8020345610871993,0.3989678107529512,0.768687903881073,-0.6303713321685791,Not Computational,Not Computational
WOS:000202938600002,0,0.922990668866464,0.2496760089330464,1.3032153844833374,-1.1804771423339844,49208999,WOS:000202938600002,,PUBLIC PERSONNEL MANAGEMENT,Frame of reference training for assessment centers: Effects on interrater reliability when rating behaviors and ability traits,Journal,Article,2005.0,3.0,English,Assessment centers have been widely criticized on the basis of measurement problems. The present study sought to present a methodological piece on the extent to which Frame of Reference (FOR) training would increase the interrater reliability associated with assessment center ratings provided by non-psychologist assessors. Five managerial assessors (with no psychological training) rated the behavior and the ability traits of a contrived participant on the basis of behaviors described in two alternative vignettes (detailing critical incidents of job performance). The ratings were obtained both before and following FOR training. It was found that agreement among assessors on their assessment of both behaviors and traits increased subsequent to the FOR training procedure. The implications of increasing the precision associated with assessment center ratings are discussed.,"Public Administration,Industrial Relations & Labor",not explicitly computational,True,False,False,False,False,True,False,False,False,0.0,0.6085193542057351,0.5769489740841751,0.2546271085739136,-0.1864655315876007,Not Computational,Not Computational
